"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"663";0;0;0;0;0;0;4;4;4
"664";0;0;0;0;0;0;0;0;2
"665";0;0;0;0;0;0;4;4;4
"666";0;0;0;0;0;0;0;0;0
"667";0;0;0;0;0;5;5;5;5
"668";0;0;0;0;0;5;5;5;5
"669";0;0;0;0;0;0;4;4;4
"670";0;0;0;0;0;0;0;0;1
"671";0;0;0;0;0;0;0;0;1
"672";0;0;0;0;0;0;0;0;2
"673";0;0;0;0;0;0;0;3;3
"674";0;0;0;0;0;0;0;0;1
"675";0;0;0;0;0;0;0;3;3
"676";0;0;0;0;0;0;0;3;3
"677";0;0;0;0;0;0;0;0;2
"678";0;0;0;0;0;0;0;0;1
"679";0;0;0;0;0;0;0;3;3
"680";0;0;0;0;0;0;0;0;0
"681";0;0;0;0;0;0;0;0;0
"682";0;0;0;0;0;0;0;0;0
"683";0;0;0;0;0;0;0;0;0
"684";0;0;0;0;0;0;0;0;0
"685";0;0;0;0;0;0;0;3;3
"686";0;0;0;0;0;0;0;3;3
"687";0;0;0;0;0;0;0;0;1
"688";0;0;0;0;0;0;0;3;3
"689";0;0;0;0;0;0;0;0;0
"690";0;0;0;0;0;0;0;0;0
"691";0;0;0;0;0;0;0;0;0
"692";0;0;0;0;0;0;0;0;0
"693";0;0;0;0;0;0;0;0;0
"694";0;0;0;0;0;0;0;0;0
"695";0;0;0;0;0;0;0;0;1
"696";0;0;0;0;0;0;0;3;3
"697";0;0;0;0;0;0;0;0;1
"698";0;0;0;0;0;0;0;0;1
"699";0;0;0;0;0;0;0;3;3
"700";0;0;0;0;0;0;0;0;0
"701";0;0;0;0;0;0;0;3;3
"702";0;0;0;0;0;0;0;0;0
"703";0;0;0;0;0;0;0;3;3
"704";0;0;0;0;0;0;0;3;3
"705";0;0;0;0;0;0;0;3;3
"706";0;0;0;0;0;0;0;0;0
"707";0;0;0;0;0;0;0;3;3
"708";0;0;0;0;0;0;0;0;2
"709";0;0;0;0;0;0;0;3;3
"710";0;0;0;0;0;0;0;3;3
"711";0;0;0;0;0;0;0;3;3
"712";0;0;0;0;0;0;0;3;3
"713";0;0;0;0;0;0;0;3;3
"714";0;0;0;0;0;0;0;3;3
"715";0;0;0;0;0;5;5;5;5
"716";0;0;0;0;0;0;0;3;3
"717";0;0;0;0;0;0;0;0;2
"718";0;0;0;0;0;0;0;0;2
"719";0;0;0;0;0;0;0;0;2
"720";0;0;0;0;0;0;0;0;1
"721";0;0;0;0;0;0;0;0;2
"722";0;0;0;0;0;0;0;0;2
"723";0;0;0;0;0;5;5;5;5
"724";0;0;0;0;0;0;0;0;1
"725";0;0;0;0;0;0;0;0;2
"726";0;0;0;0;0;0;0;3;3
"727";0;0;0;0;0;0;0;0;2
"728";0;0;0;0;0;0;0;3;3
"729";0;0;0;0;0;5;5;5;5
"730";0;0;0;0;0;0;0;3;3
"731";0;0;0;0;0;0;0;0;2
"732";0;0;0;0;0;0;0;0;0
"733";0;0;0;0;0;0;4;4;4
"734";0;0;0;0;0;0;0;0;2
"735";0;0;0;0;0;0;0;0;2
"736";0;0;0;0;0;0;4;4;4
"737";0;0;0;0;0;0;4;4;4
"738";0;0;0;0;0;0;0;0;2
"739";0;0;0;0;0;5;5;5;5
"740";0;0;0;0;0;5;5;5;5
"741";0;0;0;0;0;5;5;5;5
"742";0;0;0;0;0;0;4;4;4
"743";0;0;0;0;0;5;5;5;5
"744";0;0;0;0;0;5;5;5;5
"745";0;0;0;0;0;5;5;5;5
"746";0;0;0;0;0;0;4;4;4
"747";0;0;0;0;0;0;0;3;3
"748";0;0;0;0;0;0;0;0;1
"749";0;0;0;0;0;0;4;4;4
"750";0;0;0;0;0;0;0;3;3
"751";0;0;0;0;0;0;4;4;4
"752";0;0;0;0;0;0;4;4;4
"753";0;0;0;0;0;0;0;0;2
"754";0;0;0;0;0;0;0;0;1
"755";0;0;0;0;0;0;4;4;4
"756";0;0;0;0;0;5;5;5;5
"757";0;0;0;0;0;0;4;4;4
"758";0;0;0;0;0;0;4;4;4
"759";0;0;0;0;0;0;0;0;2
"760";0;0;0;0;0;0;0;3;3
"761";0;0;0;0;0;0;0;3;3
"762";0;0;0;0;0;0;4;4;4
"763";0;0;0;0;0;0;4;4;4
"764";0;0;0;0;0;0;0;0;2
"765";0;0;0;0;0;0;0;0;1
"766";0;0;0;0;0;0;0;3;3
"767";0;0;0;0;0;0;4;4;4
"768";0;0;0;0;0;0;0;3;3
"769";0;0;0;0;0;0;4;4;4
"770";0;0;0;0;0;5;5;5;5
"771";0;0;0;0;0;0;0;0;1
"772";0;0;0;0;0;0;4;4;4
"773";0;0;0;0;0;0;0;0;2
"774";0;0;0;0;0;0;0;0;1
"775";0;0;0;0;0;0;0;0;2
"776";0;0;0;0;0;0;0;0;2
"777";0;0;0;0;0;0;4;4;4
"778";0;0;0;0;0;0;0;0;0
"779";0;0;0;0;0;5;5;5;5
"780";0;0;0;0;0;0;4;4;4
"781";0;0;0;0;0;0;4;4;4
"782";0;0;0;0;0;0;4;4;4
"783";0;0;0;0;0;0;0;0;0
"784";0;0;0;0;0;0;0;0;0
"785";0;0;0;0;0;0;0;0;2
"786";0;0;0;0;0;0;0;0;1
"787";0;0;0;0;0;0;0;0;1
"788";0;0;0;0;0;0;0;3;3
"789";0;0;0;0;0;5;5;5;5
"790";0;0;0;0;0;0;0;3;3
"791";0;0;0;0;0;0;0;0;1
"792";0;0;0;0;0;0;4;4;4
"793";0;0;0;0;0;0;0;0;1
"794";0;0;0;0;0;0;4;4;4
"795";0;0;0;0;0;0;4;4;4
"796";0;0;0;0;0;0;4;4;4
"797";0;0;0;0;0;0;0;0;1
"798";0;0;0;0;0;0;0;0;1
"799";0;0;0;0;0;0;4;4;4
"800";0;0;0;0;0;0;0;0;2
"801";0;0;0;0;0;0;0;0;1
"802";0;0;0;0;0;0;0;3;3
"803";0;0;0;0;0;0;0;3;3
"804";0;0;0;0;0;0;0;3;3
"805";0;0;0;0;0;0;0;3;3
"806";0;0;0;0;0;0;0;0;1
"807";0;0;0;0;0;0;0;0;2
"808";0;0;0;0;0;0;0;0;1
"809";0;0;0;0;0;5;5;5;5
"810";0;0;0;0;0;0;0;0;0
"811";0;0;0;0;0;0;4;4;4
"812";0;0;0;0;0;0;4;4;4
"813";0;0;0;0;0;0;0;0;2
"814";0;0;0;0;0;5;5;5;5
"815";0;0;0;0;0;0;0;0;1
"816";0;0;0;0;0;0;0;0;0
"817";0;0;0;0;0;0;0;0;1
"818";0;0;0;0;0;5;5;5;5
"819";0;0;0;0;0;5;5;5;5
"820";0;0;0;0;0;5;5;5;5
"821";0;0;0;0;0;0;0;0;0
"822";0;0;0;0;0;0;0;0;0
"823";0;0;0;0;0;0;4;4;4
"824";0;0;0;0;0;0;0;0;0
"825";0;0;0;0;0;0;0;0;2
"826";0;0;0;0;0;5;5;5;5
"827";0;0;0;0;0;0;0;0;2
"828";0;0;0;0;0;0;0;0;1
"829";0;0;0;0;0;0;0;0;1
"830";0;0;0;0;0;0;0;0;1
"831";0;0;0;0;0;0;0;0;1
"832";0;0;0;0;0;0;0;0;1
"833";0;0;0;0;0;5;5;5;5
"834";0;0;0;0;0;5;5;5;5
"835";0;0;0;0;0;5;5;5;5
"836";0;0;0;0;0;0;0;0;1
"837";0;0;0;0;0;0;0;0;1
"838";0;0;0;0;0;0;0;0;2
"839";0;0;0;0;0;0;0;0;2
"840";0;0;0;0;0;0;0;0;2
"841";0;0;0;0;0;0;0;0;0
"842";0;0;0;0;0;0;0;0;2
"843";0;0;0;0;0;0;0;0;2
"844";0;0;0;0;0;0;4;4;4
"845";0;0;0;0;0;0;0;0;2
"846";0;0;0;0;0;5;5;5;5
"847";0;0;0;0;0;0;0;0;2
"848";0;0;0;0;0;0;0;0;1
"849";0;0;0;0;0;0;4;4;4
"850";0;0;0;0;0;0;0;0;2
"851";0;0;0;0;0;0;0;0;2
